,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalAbvGrdSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted
598,599,20,RL,4.394449154672439,9.471550124096849,Pave,0.0,0.6931471805599453,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,6.131226489483141,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,1.0986122886681098,5.0,7.157735484249907,1.0986122886681098,4.997212273764115,0.0,1430,GasA,5,Y,SBrkr,7.4073177104694174,0.0,0.0,7.4073177104694174,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,3.0,Attchd,1977.0,3.0,2,621,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2006,WD,Normal,12.289958727201455,8.032035314398824,7.4073177104694174,0.0,3.0,1,1,0,0,0,0,1
599,600,160,RM,3.2188758248682006,7.576097340623111,Pave,0.0,0.6931471805599453,4,4,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,1.9459101490553132,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,4.0,3.0,0.6931471805599453,2.0,4.406719247264253,1.9459101490553132,6.418364935936212,3.1780538303479458,716,GasA,3,Y,SBrkr,6.57507584059962,6.734591659972948,0.0,7.350516171833998,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,3.0,Attchd,1980.0,3.0,2,452,3.0,3.0,3,5.087596335232384,0.0,0.0,0.0,0.0,0.0,0.0,GdPrv,Missing,0.0,7,2008,COD,Normal,11.92504173829169,7.728855823852543,7.350516171833998,0.0,3.5,1,1,0,0,0,0,1
600,601,60,RL,4.31748811353631,9.29908358181057,Pave,0.0,0.6931471805599453,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,1.791759469228055,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.638354669333745,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,6.304448802421981,0.6931471805599453,0.0,6.240275845170769,1058,GasA,5,Y,SBrkr,6.9650803456014065,6.741700694652055,0.0,7.552237287560802,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,5,2.1972245773362196,8,0.6931471805599453,4.0,BuiltIn,2003.0,3.0,2,736,3.0,3.0,3,5.19295685089021,4.110873864173311,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2006,WD,Normal,12.524530013005734,7.993957547573565,7.552237287560802,4.110873864173311,3.5,1,1,1,0,0,1,1
601,602,50,RM,3.9318256327243257,9.105090961257085,Pave,0.0,0.6931471805599453,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1.9459101490553132,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.6094379124341003,PConc,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.660575149839686,780,GasA,3,Y,SBrkr,6.660575149839686,6.39024066706535,0.0,7.226936018493289,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,4.0,Detchd,1979.0,1.0,1,544,3.0,3.0,2,0.0,5.093750200806762,0.0,0.0,4.844187086458591,0.0,0.0,Missing,Missing,0.0,12,2007,WD,Normal,11.856522261533737,7.6760099320288875,7.226936018493289,5.666426688112432,1.5,1,1,1,0,1,0,1
602,603,60,RL,4.394449154672439,9.21453157659465,Pave,0.0,1.0986122886681098,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,8,1.791759469228055,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.0986122886681098,6.0,6.672032945461067,0.6931471805599453,0.0,4.787491742782046,908,GasA,5,Y,SBrkr,6.833031732786201,6.8966943316227125,0.0,7.557994958530806,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.1972245773362196,8,0.6931471805599453,3.0,Attchd,1992.0,3.0,2,506,3.0,3.0,3,4.795790545596741,5.017279836814924,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,2,2006,WD,Abnorml,12.301387370778713,7.945909598613133,7.557994958530806,5.017279836814924,3.5,1,1,1,0,0,0,1
603,604,160,FV,3.4339872044851463,8.065579427282092,Pave,1.0986122886681098,0.6931471805599453,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,1.791759469228055,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.398594934535208,600,GasA,5,Y,SBrkr,6.398594934535208,6.398594934535208,0.0,7.0909098220799835,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,4,1.6094379124341003,8,0.0,0.0,Detchd,2004.0,2.0,2,480,3.0,3.0,3,0.0,5.153291594497779,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2010,WD,Normal,11.92504173829169,7.496097345175956,7.0909098220799835,5.153291594497779,2.5,1,1,1,0,1,1,1
604,605,20,RL,4.48863636973214,9.457512901089753,Pave,0.0,1.0986122886681098,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.605170185988092,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.0986122886681098,6.0,6.827629234502852,0.6931471805599453,0.0,6.35088571671474,1494,GasA,5,Y,SBrkr,7.3098814858247865,0.0,0.0,7.3098814858247865,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,3.0,Attchd,2002.0,2.0,2,530,3.0,3.0,3,5.262690188904886,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2008,WD,Normal,12.30592250537653,8.002694162283937,7.3098814858247865,3.6109179126442243,3.0,1,1,1,0,0,1,1
605,606,60,RL,4.454347296253507,9.517898598432753,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,1.9459101490553132,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.176149732573829,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,4.0,6.12029741895095,0.6931471805599453,0.0,5.752572638825633,768,GasA,3,Y,SBrkr,7.079184394609668,6.68586094706836,0.0,7.594381242551817,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,3,2.0794415416798357,8,1.3862943611198906,2.0,Attchd,1965.0,1.0,2,486,3.0,3.0,3,0.0,3.7612001156935624,0.0,0.0,5.247024072160486,0.0,0.0,Missing,Missing,0.0,10,2009,WD,Normal,12.230770136157428,7.9211727215870145,7.594381242551817,5.44673737166631,2.5,1,1,1,0,1,0,1
606,607,20,RL,4.418840607796598,9.430679995957659,Pave,0.0,1.3862943611198906,1,4,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,1.791759469228055,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.6094379124341003,PConc,4.0,3.0,0.6931471805599453,6.0,6.597145701886651,0.6931471805599453,0.0,5.733341276897746,1040,GasA,4,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Detchd,2000.0,1.0,2,576,3.0,3.0,3,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,GdPrv,Missing,0.0,11,2009,WD,Normal,11.931642378754141,7.640603826393634,6.947937068614969,0.0,2.0,1,1,0,0,0,0,1
607,608,20,RL,4.3694478524670215,8.962007209588313,Pave,0.0,0.6931471805599453,3,4,Inside,2,Edwards,Norm,Norm,1Fam,2Story,5,2.1972245773362196,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,3.0,4.0,0.6931471805599453,6.0,6.403574197934815,0.6931471805599453,0.0,5.683579767338681,896,GasA,5,Y,SBrkr,7.014814351275545,6.799055862058796,0.0,7.605392364814935,0.6931471805599453,0.0,3,0.0,3,0.6931471805599453,5,2.1972245773362196,8,0.0,0.0,Attchd,1948.0,1.0,1,230,3.0,3.0,3,4.6443908991413725,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2006,WD,Normal,12.323860125621126,7.974188669286011,7.605392364814935,0.0,4.0,1,1,0,0,1,0,1
608,609,70,RL,4.3694478524670215,9.4066470133368,Pave,0.0,0.6931471805599453,2,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,1.9459101490553132,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,PConc,4.0,3.0,1.0986122886681098,4.0,6.061456918928017,0.6931471805599453,0.0,6.2878585601617845,965,GasA,3,Y,SBrkr,7.57095858316901,7.134890851565884,0.0,8.069342366811636,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,3,2.3978952727983707,8,1.0986122886681098,4.0,Basment,1934.0,1.0,2,380,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2007,WD,Alloca,12.791358964949923,8.333270353255308,8.069342366811636,0.0,2.5,1,1,0,0,1,0,1
609,610,20,RL,4.127134385045092,8.980172205725008,Pave,0.0,0.6931471805599453,4,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,4,1.791759469228055,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,5.262690188904886,1.3862943611198906,1.0986122886681098,CBlock,3.0,3.0,1.0986122886681098,3.0,6.806829360392176,0.6931471805599453,0.0,4.844187086458591,1029,GasA,4,Y,SBrkr,6.937314081223682,0.0,0.0,6.937314081223682,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Attchd,1961.0,1.0,1,261,3.0,3.0,3,4.174387269895637,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2007,WD,Normal,11.682676678340282,7.629975707027789,6.937314081223682,3.6888794541139363,2.0,1,1,1,0,0,0,1
610,611,60,RL,4.2626798770413155,9.310276200588783,Pave,0.0,0.6931471805599453,4,4,Inside,3,CollgCr,PosN,Norm,1Fam,2Story,9,1.791759469228055,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.3230099791384085,1.6094379124341003,1.3862943611198906,PConc,5.0,3.0,1.0986122886681098,6.0,6.807934943699926,0.6931471805599453,0.0,6.285998094508865,1440,GasA,5,Y,SBrkr,7.29776828253138,6.519147287940395,0.0,7.675081857716334,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,5,2.1972245773362196,8,1.0986122886681098,5.0,Attchd,2000.0,3.0,3,736,3.0,3.0,3,5.537334267018537,4.962844630259907,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2009,WD,Normal,12.653961664405365,8.187021067343505,7.675081857716334,4.962844630259907,3.5,1,1,1,0,0,0,1
611,612,80,RL,4.394449154672439,9.249176395761381,Pave,0.0,1.0986122886681098,4,4,FR2,3,NWAmes,Norm,Norm,1Fam,SLvl,6,1.9459101490553132,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.455321115357702,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,1.3862943611198906,5.0,6.406879986069314,0.6931471805599453,0.0,6.059123195581797,1032,GasA,3,Y,SBrkr,6.940222469119639,0.0,0.0,6.940222469119639,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,3.0,Attchd,1978.0,1.0,2,564,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,6.2166061010848646,7,2007,WD,Normal,11.904974309480183,7.632885505395133,6.940222469119639,0.0,2.5,1,1,0,0,0,0,1
612,613,60,RL,4.2626798770413155,9.383116515926606,Pave,0.0,0.6931471805599453,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,1.791759469228055,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.6913478822291435,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,6.898714534329988,0.6931471805599453,0.0,5.736572297479192,1299,GasA,5,Y,SBrkr,7.170119543449628,6.352629396319567,0.0,7.5352967024440884,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,5,2.0794415416798357,8,0.6931471805599453,3.0,BuiltIn,2001.0,2.0,2,531,3.0,3.0,3,5.081404364984463,4.812184355372417,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,11,2009,WD,Normal,12.474193386571581,8.06211758275474,7.5352967024440884,4.812184355372417,3.5,1,1,1,0,0,1,1
613,614,20,RL,4.2626798770413155,9.036344063928219,Pave,0.0,0.6931471805599453,4,4,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,1.791759469228055,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,5.0,5.332718793265369,0.6931471805599453,0.0,6.818924065275521,1120,GasA,5,Y,SBrkr,7.02197642307216,0.0,0.0,7.02197642307216,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,12,2007,New,Partial,11.898194668458823,7.714677473800927,7.02197642307216,3.4339872044851463,1.0,1,0,1,0,0,1,0
614,615,180,RM,3.091042453358316,7.307872780763706,Pave,0.0,0.6931471805599453,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,1.9459101490553132,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,1.3862943611198906,2.0,5.017279836814924,1.9459101490553132,6.175867270105761,0.0,630,GasA,5,Y,SBrkr,6.447305862541213,0.0,0.0,6.447305862541213,0.6931471805599453,0.0,1,0.0,1,0.6931471805599453,3,1.3862943611198906,8,0.0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,4.574710978503383,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2010,WD,Normal,11.231901180182515,7.13966033596492,6.447305862541213,3.2188758248682006,2.0,1,0,1,0,0,0,1
615,616,85,RL,4.394449154672439,9.082620630373812,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,SFoyer,6,2.0794415416798357,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.056245805348308,1.3862943611198906,1.6094379124341003,PConc,3.0,3.0,1.6094379124341003,6.0,6.638567789166521,0.6931471805599453,0.0,5.159055299214529,936,GasA,5,Y,SBrkr,6.961296045910167,0.0,0.0,6.961296045910167,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,1963.0,2.0,2,480,3.0,3.0,3,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,5,2010,WD,Abnorml,11.83138646878959,7.596392304064196,6.961296045910167,0.0,2.0,1,1,0,0,0,0,1
616,617,60,RL,4.189654742026425,8.969796305981806,Pave,0.0,1.0986122886681098,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,1.791759469228055,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.126869184114185,0.6931471805599453,0.0,5.7899601708972535,783,GasA,5,Y,SBrkr,6.694562058521095,6.555356891810665,0.0,7.31986492980897,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,4.0,Attchd,2002.0,3.0,2,393,3.0,3.0,3,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2006,WD,Normal,12.118339189722553,7.737616282857904,7.31986492980897,4.330733340286331,3.5,1,1,1,0,1,1,1
617,618,45,RL,4.0943445622221,8.885717651712119,Pave,0.0,0.6931471805599453,2,4,Corner,2,NAmes,Artery,Norm,1Fam,1.5Unf,6,1.9459101490553132,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.725033642166843,832,GasA,4,Y,SBrkr,6.725033642166843,0.0,0.0,6.725033642166843,0.0,0.0,1,0.0,2,0.6931471805599453,4,1.6094379124341003,8,0.0,0.0,Detchd,1962.0,1.0,2,528,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2008,WD,Normal,11.566475710526321,7.417580402414544,6.725033642166843,0.0,1.0,1,1,0,0,0,0,1
618,619,20,RL,4.51085950651685,9.36691667901828,Pave,0.0,0.6931471805599453,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,1.791759469228055,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,6.115892125483034,1.791759469228055,1.3862943611198906,PConc,5.0,3.0,1.3862943611198906,6.0,3.8918202981106265,0.6931471805599453,0.0,7.4815557019095165,1822,GasA,5,Y,SBrkr,7.511524648390866,0.0,0.0,7.511524648390866,0.0,0.0,2,0.0,3,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,4.0,Attchd,2007.0,1.0,3,774,3.0,3.0,3,0.0,4.6913478822291435,0.0,0.0,5.564520407322694,0.0,0.0,Missing,Missing,0.0,7,2007,New,Partial,12.659737267217572,8.202756381655638,7.511524648390866,5.910796644040527,2.0,1,1,1,0,0,1,0
619,620,60,RL,4.454347296253507,9.412872969386267,Pave,0.0,0.6931471805599453,4,4,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,1.791759469228055,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,5.424950017481403,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.6094379124341003,6.0,6.77078942390898,0.6931471805599453,0.0,6.416732282512326,1482,GasA,5,Y,SBrkr,7.301822342137932,6.660575149839686,0.0,7.724446645633537,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,4,2.3978952727983707,8,1.0986122886681098,4.0,Attchd,2003.0,3.0,3,749,3.0,3.0,3,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2008,WD,Normal,12.628070334272698,8.22817689595132,7.724446645633537,0.0,3.5,1,1,0,0,0,1,1
620,621,30,RL,3.828641396489095,9.017847259860732,Pave,0.6931471805599453,0.6931471805599453,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,3,1.3862943611198906,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,4.0,3.7376696182833684,0.6931471805599453,0.0,6.714170529909472,864,GasA,3,N,FuseF,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,4.61512051684126,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2008,WD,Normal,11.112462823634855,7.455298485683291,6.762729506931879,4.61512051684126,2.0,1,0,1,0,1,0,1
621,622,60,RL,4.51085950651685,9.287394001418473,Pave,0.0,0.6931471805599453,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,2.0794415416798357,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,5.0,6.863803391452954,1.3862943611198906,5.209486152841421,5.953243334287785,1522,GasA,3,Y,SBrkr,7.3453648404168685,6.9726062513017535,0.0,7.869019376499023,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,3,2.302585092994046,8,0.6931471805599453,3.0,Attchd,1974.0,2.0,2,624,3.0,3.0,3,3.6635616461296463,5.497168225293202,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2008,WD,Normal,12.388398368982115,8.327726166461412,7.869019376499023,5.497168225293202,2.5,1,1,1,0,1,0,1
622,623,20,RL,4.276666119016055,8.862908295118627,Pave,0.0,0.6931471805599453,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,5.0369526024136295,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,4.0,6.329720905522696,0.6931471805599453,0.0,6.042632833682381,980,GasA,3,Y,SBrkr,6.8885724595653635,0.0,0.0,6.8885724595653635,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Detchd,1986.0,1.0,2,484,3.0,3.0,3,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2009,WD,Normal,11.813037464800539,7.581209826196346,6.8885724595653635,0.0,1.0,1,1,0,0,0,0,1
623,624,160,FV,4.310799125385514,7.658227526161352,Pave,0.0,0.6931471805599453,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,1.791759469228055,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.2422232654551655,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.042632833682381,0.6931471805599453,0.0,5.820082930352362,756,GasA,5,Y,SBrkr,6.6293632534374485,6.6293632534374485,0.0,7.321849713788356,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,4,1.6094379124341003,8,0.6931471805599453,3.0,Detchd,2000.0,1.0,2,440,3.0,3.0,3,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2007,WD,Normal,12.034696963475044,7.727094484779841,7.321849713788356,3.4965075614664802,2.5,1,1,1,0,0,0,1
624,625,60,RL,4.394449154672439,9.249657234353133,Pave,0.0,0.6931471805599453,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,1.791759469228055,1972,1972,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.666426688112432,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,3.0,5.5134287461649825,0.6931471805599453,0.0,6.186208623900494,732,GasA,4,Y,SBrkr,6.920671504248683,6.658011045870748,0.0,7.490529402060711,0.6931471805599453,0.0,1,1.0986122886681098,4,0.6931471805599453,3,2.1972245773362196,6,0.6931471805599453,3.0,Attchd,1972.0,2.0,2,484,3.0,3.0,3,5.003946305945459,0.0,0.0,0.0,4.997212273764115,0.0,0.0,Missing,Missing,0.0,11,2006,WD,Normal,12.014615485902027,7.833203948641057,7.490529402060711,4.997212273764115,3.0,1,1,1,0,0,0,1
625,626,20,RL,4.477336814478207,9.210440366976517,Pave,0.0,1.0986122886681098,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,1.9459101490553132,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.568344503761097,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,7.018401799069201,1116,GasA,3,Y,SBrkr,7.018401799069201,0.0,0.0,7.018401799069201,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Attchd,1962.0,1.0,2,440,3.0,3.0,3,0.0,0.0,0.0,0.0,5.955837369464831,0.0,0.0,Missing,Missing,0.0,2,2010,WD,Normal,11.982935344196433,7.711101251840158,7.018401799069201,5.955837369464831,1.5,1,1,1,0,0,0,1
626,627,20,RL,4.30406509320417,9.42084437974393,Pave,0.0,1.0986122886681098,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,1.791759469228055,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.88653164253051,978,GasA,3,Y,SBrkr,7.260522598089852,0.0,0.0,7.260522598089852,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,3.0,Attchd,1960.0,2.0,1,286,3.0,3.0,3,0.0,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,GdWo,Shed,6.398594934535208,8,2007,WD,Normal,11.848690308590857,7.783640596221253,7.260522598089852,3.6109179126442243,1.0,1,1,1,0,1,0,1
627,628,80,RL,4.394449154672439,9.169622538697624,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,1.9459101490553132,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,5.10594547390058,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,1.3862943611198906,4.0,6.51471269087253,1.0986122886681098,4.890349128221754,5.860786223465865,1156,GasA,5,Y,SBrkr,7.327123292259293,0.0,0.0,7.327123292259293,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,2.0794415416798357,8,1.0986122886681098,4.0,Basment,1955.0,2.0,1,364,3.0,3.0,3,0.0,0.0,5.247024072160486,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2010,WD,Normal,11.938199736300925,7.892452043520352,7.327123292259293,5.247024072160486,2.0,1,1,1,0,1,0,1
628,629,60,RL,4.2626798770413155,9.359363643368622,Pave,0.0,1.0986122886681098,2,4,Inside,1,NAmes,Norm,Norm,1Fam,2Story,5,1.791759469228055,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,5.262690188904886,1.3862943611198906,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,3.0,6.478509642208569,0.6931471805599453,0.0,5.968707559985366,1040,GasA,3,Y,SBrkr,6.947937068614969,6.947937068614969,0.0,7.640603826393634,0.0,0.6931471805599453,1,1.0986122886681098,5,0.6931471805599453,2,2.302585092994046,8,1.0986122886681098,3.0,Attchd,1969.0,1.0,2,504,3.0,3.0,3,5.817111159963204,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2007,WD,Family,11.813037464800539,8.045908742270779,7.640603826393634,0.0,2.5,1,1,0,0,0,0,1
